Time (s),Power (W),Winding Temp (°C)
87.5,503.03,107.147
87.60000000000001,801.49,107.25633333333334
87.7,644.59,107.36566666666667
87.80000000000001,843.01,107.47500000000001
87.9,715.32,107.55866666666667
88.0,671.27,107.64233333333334
88.10000000000001,672.96,107.72600000000001
88.2,474.09,107.79933333333334
88.30000000000001,800.82,107.87266666666667
88.4,557.95,107.94600000000001
88.5,830.11,108.01766666666667
88.60000000000001,529.78,108.08933333333334
88.7,815.12,108.161
88.80000000000001,615.69,108.20366666666668
88.9,800.48,108.24633333333334
89.0,744.24,108.289
89.10000000000001,658.64,108.35333333333334
89.2,772.54,108.41766666666668
89.30000000000001,529.78,108.48200000000001
89.4,644.59,108.554
89.5,543.87,108.626
89.60000000000001,772.22,108.69800000000001
89.7,601.62,108.74866666666667
89.80000000000001,845.14,108.79933333333334
89.9,731.15,108.85000000000001
90.0,700.42,108.932
90.10000000000001,615.69,109.01400000000001
90.2,657.54,109.096
90.30000000000001,730.23,109.17133333333335
90.4,586.07,109.24666666666667
90.5,801.15,109.322
90.60000000000001,503.87,109.39966666666668
90.7,786.52,109.47733333333335
90.80000000000001,558.41,109.55500000000002
90.9,886.25,109.67966666666668
91.0,701.6,109.80433333333335
91.10000000000001,628.42,109.92900000000002
91.2,658.37,110.05033333333334
91.30000000000001,615.17,110.1716666666667
91.4,715.92,110.29300000000002
91.5,558.41,110.42433333333334
91.60000000000001,715.92,110.55566666666668
91.7,572.49,110.687
91.80000000000001,816.83,110.81133333333334
91.9,601.62,110.93566666666668
92.0,814.77,111.06
92.10000000000001,829.77,111.165
92.2,615.17,111.27000000000001
92.30000000000001,673.24,111.37500000000001
92.4,601.12,111.492
92.5,672.96,111.60900000000001
92.60000000000001,600.86,111.72600000000001
92.7,702.19,111.82000000000001
92.80000000000001,529.78,111.91400000000002
92.9,886.25,112.00800000000001
93.0,686.99,112.07133333333333
93.10000000000001,785.53,112.13466666666666
93.2,744.86,112.198
93.30000000000001,658.09,112.262
93.4,744.24,112.326
93.5,586.56,112.39
93.60000000000001,815.46,112.45400000000001
93.7,531.78,112.51266666666666
93.80000000000001,829.77,112.57133333333334
93.9,644.59,112.63000000000001
94.0,899.78,112.70733333333334
94.10000000000001,629.74,112.78466666666667
94.2,558.41,112.862
94.30000000000001,644.59,112.91466666666666
94.4,629.48,112.96733333333333
94.5,686.7,113.02
94.60000000000001,600.86,113.04266666666666
94.7,658.37,113.06533333333333
94.80000000000001,644.32,113.088
94.9,871.59,113.12766666666667
95.0,587.54,113.16733333333333
95.10000000000001,714.71,113.207
95.2,787.18,113.24433333333333
95.30000000000001,743.3,113.28166666666667
95.4,701.01,113.319
95.5,529.56,113.35666666666667
95.60000000000001,628.95,113.39433333333334
95.7,515.46,113.432
95.80000000000001,844.07,113.48533333333334
95.9,558.41,113.53866666666667
96.0,871.95,113.592
96.10000000000001,702.19,113.64233333333334
96.2,713.81,113.69266666666667
96.30000000000001,615.69,113.743
96.4,714.41,113.77566666666667
96.5,658.92,113.80833333333332
96.60000000000001,501.14,113.84100000000001
96.7,736.05,113.901
96.80000000000001,529.11,113.96100000000001
96.9,743.62,114.02100000000002
97.0,572.97,114.08566666666667
97.10000000000001,800.82,114.15033333333334
97.2,615.69,114.215
97.30000000000001,600.11,114.28500000000001
97.4,686.99,114.355
97.5,558.41,114.425
97.60000000000001,632.38,114.49833333333333
97.7,614.91,114.57166666666667
97.80000000000001,843.36,114.64500000000001
97.9,558.41,114.69500000000001
98.0,759.83,114.745
98.10000000000001,701.89,114.79500000000002
98.2,771.24,114.863
98.30000000000001,686.99,114.93100000000001
98.4,632.91,114.99900000000001
98.5,801.15,115.062
98.60000000000001,487.03,115.125
98.7,801.83,115.188
98.80000000000001,561.46,115.24833333333333
98.9,830.11,115.30866666666667
99.0,572.73,115.369
99.10000000000001,801.83,115.47966666666667
99.2,786.85,115.59033333333333
99.30000000000001,643.51,115.70100000000001
99.4,687.28,115.80866666666667
99.5,643.51,115.91633333333334
99.60000000000001,686.7,116.02400000000002
99.7,601.12,116.09033333333333
99.80000000000001,678.04,116.15666666666668
99.9,629.74,116.22300000000001
100.0,772.54,116.289
100.10000000000001,701.3,116.355
100.2,828.02,116.421
100.30000000000001,686.99,116.46433333333334
100.4,613.88,116.50766666666667
100.5,630.27,116.551
100.60000000000001,572.49,116.59366666666668
100.7,687.28,116.63633333333334
100.80000000000001,572.49,116.67900000000002
100.9,815.46,116.74300000000001
101.0,658.92,116.807
101.10000000000001,800.48,116.87100000000001
101.2,729.62,116.94366666666667
101.30000000000001,743.3,117.01633333333335
101.4,687.28,117.08900000000001
101.5,729.01,117.18833333333333
101.60000000000001,701.3,117.28766666666668
101.7,501.35,117.387
101.80000000000001,808.89,117.46666666666668
101.9,528.44,117.54633333333334
102.0,844.07,117.626
102.10000000000001,658.37,117.67733333333334
102.2,757.92,117.72866666666667
102.30000000000001,701.3,117.78000000000002
102.4,671.55,117.87966666666668
102.5,687.28,117.97933333333333
102.60000000000001,657.81,118.07900000000001
102.7,758.23,118.19000000000001
102.80000000000001,471.91,118.30100000000002
102.9,815.46,118.41200000000002
103.0,532.44,118.52033333333334
103.10000000000001,829.77,118.62866666666667
103.2,658.92,118.737
103.30000000000001,771.57,118.86166666666668
103.4,715.92,118.98633333333333
103.5,590.25,119.111
103.60000000000001,715.62,119.18900000000001
103.7,544.1,119.26700000000001
103.80000000000001,715.32,119.34500000000001
103.9,572.73,119.41466666666668
104.0,786.85,119.48433333333334
104.10000000000001,558.18,119.55400000000002
104.2,900.54,119.66866666666668
104.30000000000001,644.32,119.78333333333336
104.4,700.13,119.89800000000001
104.5,758.23,119.96533333333333
104.60000000000001,515.24,120.03266666666667
104.7,716.22,120.1
104.80000000000001,602.13,120.19533333333334
104.9,713.81,120.29066666666667
105.0,601.12,120.386
105.10000000000001,858.74,120.47933333333334
105.2,558.65,120.57266666666666
105.30000000000001,800.48,120.66600000000001
105.4,729.93,120.74866666666668
105.5,599.86,120.83133333333333
105.60000000000001,658.64,120.91400000000002
105.7,587.3,121.01966666666668
105.80000000000001,672.4,121.12533333333334
105.9,572.25,121.23100000000001
106.0,814.77,121.30966666666667
106.10000000000001,601.37,121.38833333333334
106.2,971.2,121.467
106.30000000000001,630.01,121.54066666666667
106.4,828.37,121.61433333333333
106.5,815.46,121.688
106.60000000000001,629.74,121.79133333333334
106.7,672.96,121.89466666666668
106.80000000000001,486.82,121.99800000000002
106.9,770.59,122.06833333333334
107.0,543.18,122.13866666666668
107.10000000000001,786.85,122.20900000000002
107.2,615.69,122.29966666666668
107.30000000000001,643.51,122.39033333333334
107.4,772.54,122.48100000000001
107.5,671.55,122.60566666666666
107.60000000000001,730.23,122.73033333333335
107.7,572.49,122.855
107.80000000000001,644.32,122.96633333333334
107.9,629.48,123.07766666666667
108.0,745.18,123.189
108.10000000000001,557.48,123.32066666666668
108.2,845.14,123.45233333333334
108.30000000000001,630.27,123.58400000000002
108.4,615.43,123.71800000000002
108.5,730.23,123.852
108.60000000000001,656.43,123.98600000000002
108.7,672.96,124.08466666666668
108.80000000000001,643.78,124.18333333333335
108.9,687.28,124.28200000000001
109.0,586.8,124.37775
109.10000000000001,815.46,124.47350000000002
109.2,587.05,124.56925000000001
109.30000000000001,860.18,124.66500000000002
109.4,544.78,124.78000000000002
109.5,772.22,124.89500000000001
109.60000000000001,801.15,125.01000000000002
109.7,586.31,125.12500000000001
109.80000000000001,729.93,125.24000000000002
109.9,558.88,125.35500000000002
110.0,703.95,125.45766666666667
110.10000000000001,544.1,125.56033333333335
110.2,858.38,125.663
110.30000000000001,630.01,125.69500000000001
110.4,800.82,125.727
110.5,744.24,125.759
110.60000000000001,642.16,125.79266666666668
110.7,558.65,125.82633333333334
110.80000000000001,643.24,125.86
110.9,687.57,125.89533333333334
111.0,629.74,125.93066666666667
111.10000000000001,647.03,125.966
111.2,572.25,125.98166666666667
111.30000000000001,716.82,125.99733333333334
111.4,687.28,126.01300000000002
111.5,857.3,126.07033333333334
111.60000000000001,558.65,126.12766666666667
111.7,757.6,126.185
111.80000000000001,716.22,126.27133333333335
111.9,645.41,126.35766666666667
112.0,700.13,126.444
112.10000000000001,629.74,126.51666666666668
112.2,721.32,126.58933333333334
112.30000000000001,687.28,126.66200000000002
112.4,902.43,126.74833333333335
112.5,744.86,126.83466666666668
112.60000000000001,784.86,126.92100000000002
112.7,715.92,126.97600000000001
112.80000000000001,672.4,127.031
112.9,630.27,127.08600000000001
113.0,573.21,127.16000000000001
113.10000000000001,619.56,127.23400000000001
113.2,558.41,127.308
113.30000000000001,958.92,127.40433333333334
113.4,544.78,127.50066666666667
113.5,843.01,127.597
113.60000000000001,786.85,127.679
113.7,632.91,127.76100000000001
113.80000000000001,644.32,127.84300000000002
113.9,686.41,127.95500000000001
114.0,744.24,128.067
114.10000000000001,587.05,128.17900000000003
114.2,707.19,128.30666666666667
114.30000000000001,601.37,128.43433333333337
114.4,786.85,128.56200000000004
114.5,759.19,128.70733333333334
114.60000000000001,629.74,128.85266666666666
114.7,701.6,128.998
114.80000000000001,634.23,129.14033333333333
114.9,701.3,129.28266666666667
115.0,672.11,129.425
115.10000000000001,663.34,129.57900000000004
115.2,601.37,129.733
115.30000000000001,673.24,129.88700000000003
115.4,558.41,130.01366666666667
115.5,871.59,130.14033333333333
115.60000000000001,744.55,130.26700000000002
115.7,701.01,130.419
115.80000000000001,858.38,130.57100000000003
115.9,686.41,130.72300000000004
116.0,715.32,130.85833333333335
116.10000000000001,615.17,130.99366666666668
116.2,844.43,131.129
116.30000000000001,547.06,131.273
116.4,858.74,131.417
116.5,672.96,131.561
116.60000000000001,672.68,131.72533333333337
116.7,744.24,131.88966666666667
116.80000000000001,684.68,132.05400000000003
116.9,701.01,132.1786666666667
117.0,629.21,132.30333333333334
117.10000000000001,744.24,132.42800000000003
117.2,629.74,132.553
117.30000000000001,774.81,132.67800000000003
117.4,571.77,132.80300000000003
117.5,729.93,132.91233333333335
117.60000000000001,558.65,133.02166666666668
117.7,829.07,133.131
117.80000000000001,843.72,133.23133333333334
117.9,530.67,133.33166666666665
118.0,601.87,133.432
118.10000000000001,615.95,133.553
118.2,670.7,133.674
118.30000000000001,601.12,133.79500000000002
118.4,758.55,133.924
118.5,673.24,134.053
118.60000000000001,772.22,134.18200000000002
118.7,815.46,134.29233333333335
118.80000000000001,714.71,134.40266666666668
118.9,872.68,134.51300000000003
119.0,701.01,134.64766666666668
119.10000000000001,687.57,134.78233333333336
119.2,658.09,134.917
119.30000000000001,808.22,135.035
119.4,559.59,135.153
119.5,887.74,135.271
119.60000000000001,558.65,135.401
119.7,900.16,135.531
119.80000000000001,786.85,135.66100000000003
119.9,586.8,135.804
120.0,801.49,135.947
120.10000000000001,645.14,136.09
120.2,747.05,136.20233333333334
120.30000000000001,557.24,136.31466666666668
120.4,858.74,136.42700000000002
120.5,572.73,136.55666666666667
120.60000000000001,816.83,136.68633333333335
120.7,772.54,136.816
120.80000000000001,843.36,136.94600000000003
120.9,630.27,137.07600000000002
121.0,689.59,137.206
121.10000000000001,743.93,137.3036666666667
121.2,544.1,137.40133333333333
121.30000000000001,742.99,137.49900000000002
121.4,572.97,137.61566666666667
121.5,772.54,137.73233333333332
121.60000000000001,645.14,137.849
121.7,843.01,137.94766666666666
121.80000000000001,587.3,138.04633333333334
121.9,628.68,138.145
122.0,601.62,138.221
122.10000000000001,700.42,138.297
122.2,786.85,138.373
122.30000000000001,530.0,138.45133333333334
122.4,843.72,138.52966666666669
122.5,600.61,138.608
122.60000000000001,843.36,138.67800000000003
122.7,716.22,138.74800000000002
122.80000000000001,843.36,138.818
122.9,630.27,138.917
123.0,729.32,139.01600000000002
123.10000000000001,715.62,139.115
123.2,644.32,139.22966666666667
123.30000000000001,715.92,139.34433333333337
123.4,643.78,139.459
123.5,829.42,139.53333333333333
123.60000000000001,600.36,139.60766666666666
123.7,686.99,139.682
123.80000000000001,745.18,139.73566666666667
123.9,715.32,139.78933333333333
124.0,829.77,139.843
124.10000000000001,471.71,139.897
124.2,673.53,139.951
124.30000000000001,602.38,140.005
124.4,714.41,140.03975
124.5,559.82,140.0745
124.60000000000001,830.11,140.10925
124.7,615.69,140.144
124.80000000000001,914.83,140.2586666666667
124.9,758.55,140.37333333333336
125.0,629.48,140.48800000000003
125.10000000000001,701.6,140.59233333333336
125.2,644.05,140.69666666666666
125.30000000000001,730.23,140.801
125.4,600.86,140.89566666666667
125.5,872.68,140.99033333333333
125.60000000000001,589.27,141.085
125.7,673.81,141.21033333333335
125.80000000000001,758.55,141.3356666666667
125.9,914.07,141.461
126.0,558.88,141.55166666666668
126.10000000000001,677.76,141.64233333333334
126.2,658.92,141.733
126.30000000000001,558.41,141.82733333333334
126.4,772.54,141.92166666666668
126.5,601.37,142.016
126.60000000000001,786.85,142.09333333333333
126.7,586.56,142.17066666666668
126.80000000000001,757.92,142.248
126.9,587.05,142.299
127.0,756.96,142.35
127.10000000000001,630.27,142.401
127.2,686.7,142.46
127.30000000000001,630.27,142.519
127.4,629.74,142.578
127.5,727.78,142.64766666666668
127.60000000000001,571.77,142.71733333333336
127.7,829.77,142.787
127.80000000000001,630.01,142.81033333333335
127.9,729.62,142.83366666666666
128.0,815.46,142.857
128.1,601.12,142.92466666666667
128.20000000000002,758.55,142.99233333333333
128.3,672.11,143.06
128.4,701.01,143.13066666666666
128.5,529.56,143.2013333333333
128.6,844.43,143.27199999999996
128.70000000000002,530.0,143.33666666666667
128.8,900.16,143.40133333333333
128.9,530.44,143.466
129.0,814.77,143.54633333333334
129.1,716.52,143.62666666666664
129.20000000000002,543.64,143.707
129.3,829.42,143.762
129.4,572.73,143.817
129.5,716.82,143.872
129.6,558.65,143.955
129.70000000000002,873.05,144.038
129.8,658.64,144.121
129.9,758.23,144.19299999999998
130.0,801.49,144.265
130.1,615.17,144.33699999999996
130.20000000000002,672.96,144.34233333333333
130.3,672.4,144.34766666666667
130.4,630.53,144.353
130.5,629.74,144.36033333333333
130.6,779.35,144.36766666666668
130.70000000000002,586.07,144.375
130.8,830.11,144.36733333333333
130.9,674.37,144.35966666666667
131.0,672.68,144.352
131.1,672.96,144.32166666666666
131.20000000000002,742.68,144.29133333333334
131.3,673.53,144.261
131.4,686.7,144.287
131.5,686.99,144.313
131.6,629.74,144.339
131.70000000000002,789.16,144.38566666666668
131.8,587.05,144.43233333333333
131.9,744.24,144.479
132.0,744.86,144.51933333333335
132.1,786.52,144.55966666666666
132.20000000000002,886.99,144.6
132.3,557.48,144.68
132.4,616.46,144.76
132.5,601.12,144.84
132.6,887.36,144.89
132.70000000000002,529.78,144.94
132.8,1000.18,144.99
132.9,615.95,145.04666666666665
133.0,828.72,145.10333333333332
133.1,558.88,145.15999999999997
133.20000000000002,758.23,145.22299999999998
133.3,630.53,145.286
133.4,686.99,145.349
133.5,672.68,145.369
133.6,586.8,145.38899999999998
133.70000000000002,764.92,145.409
133.8,576.34,145.46166666666667
133.9,887.74,145.51433333333333
134.0,659.2,145.567
134.1,829.07,145.62833333333333
134.20000000000002,915.6,145.68966666666668
134.3,628.68,145.751
134.4,729.93,145.79966666666667
134.5,686.7,145.84833333333333
134.6,728.4,145.897
134.70000000000002,629.74,145.983
134.8,858.38,146.069
134.9,614.65,146.155
135.0,900.54,146.22733333333332
135.1,701.6,146.29966666666667
135.20000000000002,658.64,146.372
135.3,915.22,146.418
135.4,672.11,146.464
135.5,715.62,146.51
135.6,686.7,146.589
135.70000000000002,846.2,146.668
135.8,0.0,146.747
135.9,0.0,146.747
