Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.501503,8,28.13,1983,45,5,0,572.01,1,0,
71.411415,6.2,28.15,1918,45,5,0,442.75,1,0,
71.381386,9.4,28.2,1680,45,5,0,670.99,1,0,
71.471474,7.2,28.2,1010,45,5,0,514.59,1,0,
71.591591,9,28.26,1165,46,5,0,644.32,1,0,
71.441444,8.6,28.28,733,45,5,0,614.4,1,0,
71.29129,8,28.28,2326,46,6,0,570.33,1,0,
71.471474,8.6,28.28,1161,45,5,0,614.65,1,0,
71.741745,5.8,28.33,2340,46,6,0,416.1,1,0,
71.441444,8.2,28.38,1983,45,5,0,585.82,1,0,
71.531532,6,28.38,2019,46,5,0,429.19,1,0,
71.351357,8,28.41,1985,45,5,0,570.81,1,0,
71.471474,6.4,28.41,1890,46,5,0,457.42,1,0,
71.471474,9.4,28.46,1319,45,5,0,671.83,1,0,
71.501503,7.2,28.46,732,46,5,0,514.81,1,0,
71.201202,10.2,28.51,1417,45,6,0,726.25,1,0,
71.471474,8.6,28.54,743,46,5,0,614.65,1,0,
71.32132,7.2,28.54,2361,45,6,0,513.51,1,0,
71.441444,8.2,28.59,1985,46,5,0,585.82,1,0,
71.381386,6.6,28.59,2196,45,5,0,471.12,1,0,
71.441444,7.8,28.62,1986,46,5,0,557.24,1,0,
71.411415,6.6,28.62,1946,45,5,0,471.32,1,0,
72.042046,8,28.69,1936,46,5,0,576.34,1,0,
71.711716,6.2,28.72,1811,45,5,0,444.61,1,0,
71.471474,9.8,28.77,1337,46,5,0,700.42,1,0,
71.62162,7.6,28.77,728,45,5,0,544.32,1,0,
71.29129,9.4,28.8,1950,46,6,0,670.14,1,0,
71.471474,8.4,28.88,1018,45,5,0,600.36,1,0,
71.171173,6.4,28.9,2295,46,6,0,455.5,1,0,
71.471474,8.8,28.9,1983,45,5,0,628.95,1,0,
71.441444,6,28.93,2012,46,5,0,428.65,1,0,
71.441444,8.2,28.93,1982,45,5,0,585.82,1,0,
71.411415,6,28.93,1911,46,5,0,428.47,1,0,
71.261261,10.4,28.95,1859,45,6,0,741.12,1,0,
71.471474,7.2,28.95,1310,46,5,0,514.59,1,0,
71.261261,10.2,29.01,1196,45,6,0,726.86,1,0,
71.591591,8.8,29.03,731,46,5,0,630.01,1,0,
71.29129,9,29.06,2280,45,6,0,641.62,1,0,
71.441444,8.2,29.11,1060,46,5,0,585.82,1,0,
71.801804,6,29.14,2293,45,6,0,430.81,1,0,
71.501503,8,29.16,1982,46,5,0,572.01,1,0,
71.471474,6.8,29.19,1990,45,5,0,486.01,1,0,
71.891891,8,29.24,1946,46,5,0,575.14,1,0,
71.441444,6.8,29.24,1754,45,5,0,485.8,1,0,
71.381386,9.6,29.29,1235,46,5,0,685.26,1,0,
71.471474,7.2,29.29,1220,45,5,0,514.59,1,0,
71.231232,9.8,29.29,1424,46,6,0,698.07,1,0,
71.471474,8.4,29.34,794,45,5,0,600.36,1,0,
71.171173,8,29.34,2297,46,6,0,569.37,1,0,
71.501503,8.6,29.37,1985,45,5,0,614.91,1,0,
71.32132,7.6,29.42,2123,45,6,0,542.04,1,0,
71.501503,8.2,29.42,1983,45,5,0,586.31,1,0,
71.411415,6.4,29.42,1969,45,5,0,457.03,1,0,
71.381386,9.6,29.42,1798,45,5,0,685.26,1,0,
71.471474,7,29.5,1606,45,5,0,500.3,1,0,
71.351357,9.6,29.53,1405,46,6,0,684.97,1,0,
71.62162,7.4,29.53,730,45,5,0,530,1,0,
71.201202,8.6,29.6,2305,46,6,0,612.33,1,0,
71.441444,8.6,29.6,1287,45,5,0,614.4,1,0,
71.95195,6.8,29.63,2263,46,6,0,489.27,1,0,
71.471474,8.2,29.66,1984,45,5,0,586.07,1,0,
71.441444,6.4,29.66,2013,46,5,0,457.23,1,0,
71.32132,8,29.68,1972,45,5,0,570.57,1,0,
71.381386,6.4,29.71,1896,46,5,0,456.84,1,0,
71.441444,9.6,29.76,1137,45,5,0,685.84,1,0,
71.501503,7,29.79,743,46,5,0,500.51,1,0,
71.201202,10.6,29.84,1275,45,6,0,754.73,1,0,
71.471474,8.6,29.84,733,46,5,0,614.65,1,0,
71.201202,7.6,29.84,2298,45,6,0,541.13,1,0,
71.471474,8.2,29.89,1987,46,5,0,586.07,1,0,
71.381386,7,29.89,2278,45,5,0,499.67,1,0,
71.441444,7.8,29.94,1983,46,5,0,557.24,1,0,
71.381386,6.6,29.94,1937,45,5,0,471.12,1,0,
71.471474,9,29.97,1976,46,5,0,643.24,1,0,
71.95195,6.2,29.97,1831,45,5,0,446.1,1,0,
71.471474,10.2,29.97,1520,46,5,0,729.01,1,0,
71.561562,7,30.05,727,45,5,0,500.93,1,0,
71.171173,9.4,30.08,2307,46,6,0,669.01,1,0,
71.471474,8.6,30.08,757,45,5,0,614.65,1,0,
71.171173,6.6,30.1,2296,46,6,0,469.73,1,0,
71.471474,8.2,30.1,1980,45,5,0,586.07,1,0,
71.381386,6.8,30.18,1926,46,6,0,485.39,1,0,
71.411415,8.2,30.18,1985,45,5,0,585.57,1,0,
71.411415,6.6,30.18,1915,46,5,0,471.32,1,0,
71.471474,8.8,30.21,1560,45,5,0,628.95,1,0,
71.501503,7,30.21,724,46,5,0,500.51,1,0,
71.531532,10.4,30.29,1491,45,5,0,743.93,1,0,
71.561562,7.8,30.31,727,46,5,0,558.18,1,0,
71.231232,9,30.36,2310,45,6,0,641.08,1,0,
71.501503,8.4,30.36,1688,46,5,0,600.61,1,0,
71.29129,7.4,30.36,2251,45,6,0,527.56,1,0,
71.441444,8,30.39,1984,46,5,0,571.53,1,0,
71.381386,6.8,30.39,1944,45,5,0,485.39,1,0,
71.381386,9.2,30.44,1981,46,5,0,656.71,1,0,
71.351357,5.8,30.44,1916,45,5,0,413.84,1,0,
71.381386,9.6,30.5,1786,46,5,0,685.26,1,0,
71.501503,7.4,30.55,732,45,5,0,529.11,1,0,
71.201202,10.6,30.58,1568,45,6,0,754.73,1,0,
71.471474,8.2,30.6,801,45,5,0,586.07,1,0,
71.261261,8.2,30.6,2306,46,6,0,584.34,1,0,
71.471474,7.8,30.63,1982,46,5,0,557.48,1,0,
71.351357,6.8,30.65,2001,45,6,0,485.19,1,0,
71.501503,8.6,30.68,1984,45,5,0,614.91,1,0,
71.411415,5.8,30.71,1937,45,5,0,414.19,1,0,
72.072075,8.4,30.71,1959,46,5,0,605.41,1,0,
71.441444,7,30.73,1755,45,5,0,500.09,1,0,
71.561562,10.4,30.73,1488,46,5,0,744.24,1,0,
71.651657,7.6,30.76,732,45,5,0,544.55,1,0,
71.261261,9.2,30.81,2226,46,6,0,655.6,1,0,
71.441444,9,30.81,804,45,5,0,642.97,1,0,
71.29129,7.6,30.84,2100,46,6,0,541.81,1,0,
71.501503,8.6,30.89,1988,45,5,0,614.91,1,0,
71.561562,6.6,30.89,1995,46,6,0,472.31,1,0,
71.261261,8.4,30.92,1977,45,5,0,598.59,1,0,
71.32132,6,30.92,1908,46,5,0,427.93,1,0,
71.351357,10.4,30.95,1746,45,5,0,742.05,1,0,
71.501503,7,31.05,733,46,5,0,500.51,1,0,
71.32132,11,31.05,1400,45,5,0,784.53,1,0,
71.471474,8.2,31.08,762,46,5,0,586.07,1,0,
71.231232,8.6,31.08,2322,45,6,0,612.59,1,0,
71.441444,8.6,31.08,1830,46,5,0,614.4,1,0,
71.351357,7.6,31.1,2153,45,6,0,542.27,1,0,
71.501503,8,31.16,1982,46,5,0,572.01,1,0,
71.411415,6.6,31.16,1992,45,5,0,471.32,1,0,
71.981987,9,31.24,1944,46,5,0,647.84,1,0,
71.741745,6,31.24,1808,45,5,0,430.45,1,0,
71.471474,10,31.24,1379,46,5,0,714.71,1,0,
71.531532,7,31.24,743,45,5,0,500.72,1,0,
71.201202,10,31.29,1667,46,6,0,712.01,1,0,
71.471474,8.4,31.32,1115,45,5,0,600.36,1,0,
71.981987,7.2,31.32,2259,46,6,0,518.27,1,0,
71.471474,8.4,31.32,1980,45,5,0,600.36,1,0,
71.381386,7.2,31.34,1942,46,6,0,513.95,1,0,
71.471474,7.8,31.37,1979,45,5,0,557.48,1,0,
71.381386,6.8,31.42,1917,46,5,0,485.39,1,0,
71.441444,9.6,31.48,1817,45,5,0,685.84,1,0,
71.501503,6.8,31.5,728,46,5,0,486.21,1,0,
71.29129,11.2,31.5,1415,45,5,0,798.46,1,0,
71.471474,7.6,31.53,732,46,5,0,543.18,1,0,
71.201202,9,31.53,2231,45,6,0,640.81,1,0,
71.471474,8.2,31.58,1372,46,5,0,586.07,1,0,
71.351357,7.4,31.61,2160,45,6,0,528,1,0,
71.471474,8.2,31.64,1983,46,5,0,586.07,1,0,
71.591591,6.6,31.64,1925,45,6,0,472.5,1,0,
71.231232,8.6,31.66,1981,46,5,0,612.59,1,0,
71.891891,6,31.72,1852,45,5,0,431.35,1,0,
71.381386,9.8,31.72,1332,45,5,0,699.54,1,0,
71.501503,6.8,31.72,730,45,5,0,486.21,1,0,
71.201202,11.2,31.74,1540,46,6,0,797.45,1,0,
71.471474,8.2,31.8,752,45,5,0,586.07,1,0,
71.201202,8,31.8,2243,45,6,0,569.61,1,0,
71.471474,8.2,31.82,1985,45,5,0,586.07,1,0,
71.381386,7,31.85,1927,45,6,0,499.67,1,0,
71.471474,8.4,31.88,1985,46,5,0,600.36,1,0,
71.411415,6.8,31.88,1917,45,5,0,485.6,1,0,
71.861862,9.4,31.9,1924,46,5,0,675.5,1,0,
71.471474,7,31.93,1705,45,5,0,500.3,1,0,
71.561562,10.2,31.98,1318,46,5,0,729.93,1,0,
71.591591,7.6,32.01,737,45,5,0,544.1,1,0,
71.261261,9.6,32.01,2319,46,6,0,684.11,1,0,
71.471474,8,32.04,852,45,5,0,571.77,1,0,
71.95195,7,32.04,2209,46,6,0,503.66,1,0,
71.441444,8,32.06,1988,45,5,0,571.53,1,0,
71.471474,6.4,32.09,1944,46,6,0,457.42,1,0,
71.441444,8.2,32.12,1985,45,5,0,585.82,1,0,
71.351357,6.2,32.17,1907,46,5,0,442.38,1,0,
71.411415,9.6,32.17,1394,45,5,0,685.55,1,0,
71.441444,7,32.2,880,46,5,0,500.09,1,0,
71.231232,11,32.22,1400,45,6,0,783.54,1,0,
71.501503,7.8,32.22,758,46,5,0,557.71,1,0,
71.231232,8.2,32.25,2243,45,6,0,584.1,1,0,
71.471474,8,32.28,1982,46,5,0,571.77,1,0,
71.32132,7.6,32.31,2096,45,6,0,542.04,1,0,
71.471474,8.2,32.33,1981,46,5,0,586.07,1,0,
71.411415,6.8,32.33,1932,45,5,0,485.6,1,0,
71.981987,8.4,32.39,1956,46,5,0,604.65,1,0,
71.831833,5.8,32.41,1874,45,5,0,416.62,1,0,
71.411415,10.2,32.44,1300,46,5,0,728.4,1,0,
71.531532,6.8,32.44,736,45,5,0,486.41,1,0,
71.231232,9.8,32.49,2126,46,6,0,698.07,1,0,
71.471474,8.2,32.49,917,45,5,0,586.07,1,0,
71.95195,7.6,32.52,2213,46,6,0,546.83,1,0,
71.441444,8.4,32.52,1983,45,5,0,600.11,1,0,
71.441444,6.6,32.57,1912,46,6,0,471.51,1,0,
71.441444,8,32.57,1985,45,5,0,571.53,1,0,
71.411415,6.2,32.6,1902,46,5,0,442.75,1,0,
71.471474,9.8,32.66,1464,45,5,0,700.42,1,0,
71.501503,6.6,32.66,737,46,5,0,471.91,1,0,
71.261261,11.2,32.68,1421,45,6,0,798.13,1,0,
71.471474,7.8,32.71,756,46,5,0,557.48,1,0,
71.201202,7.8,32.74,2288,45,6,0,555.37,1,0,
71.471474,8.2,32.76,1984,46,5,0,586.07,1,0,
71.351357,7.2,32.76,1951,45,6,0,513.73,1,0,
71.501503,8.4,32.79,1985,46,5,0,600.61,1,0,
71.381386,6.8,32.82,1934,45,5,0,485.39,1,0,
71.441444,9.4,32.84,1878,46,5,0,671.55,1,0,
71.741745,6,32.84,1829,45,5,0,430.45,1,0,
71.561562,10.6,32.87,1285,45,5,0,758.55,1,0,
71.561562,6.6,32.93,737,45,5,0,472.31,1,0,
71.231232,10.2,32.93,2248,45,6,0,726.56,1,0,
71.441444,7.6,32.98,902,46,5,0,542.95,1,0,
