Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3620885024
71.471474,6.8,32.76,1912,5,5,0,486.01,1,0,
71.32132,7.2,32.79,2005,5,5,0,513.51,1,0,
71.411415,7,32.79,2293,5,5,0,499.88,1,0,
71.561562,7.6,32.79,1926,5,5,0,543.87,1,0,
71.471474,7.4,32.87,2243,5,5,0,528.89,1,0,
71.471474,6.8,32.9,1956,6,5,0,486.01,1,0,
71.441444,7.4,32.93,1984,5,5,0,528.67,1,0,
71.471474,6.4,32.95,1926,6,5,0,457.42,1,0,
71.261261,7.8,33.01,1986,5,5,0,555.84,1,0,
71.381386,6.4,33.01,1930,6,5,0,456.84,1,0,
71.171173,7.8,33.03,1977,5,5,0,555.14,1,0,
71.531532,8,33.03,2019,6,5,0,572.25,1,0,
71.471474,7.6,33.03,858,5,5,0,543.18,1,0,
71.501503,8.4,33.12,1984,6,5,0,600.61,1,0,
71.651657,6.8,33.14,1992,5,5,0,487.23,1,0,
71.471474,7.6,33.17,1983,6,5,0,543.18,1,0,
71.471474,6.8,33.17,1941,5,5,0,486.01,1,0,
71.531532,8.6,33.22,1732,5,5,0,615.17,1,0,
71.95195,6.2,33.25,1886,5,5,0,446.1,1,0,
71.561562,8.8,33.28,1258,5,5,0,629.74,1,0,
71.561562,7,33.31,733,5,5,0,500.93,1,0,
71.351357,11.6,33.33,1464,5,6,0,827.68,1,0,
71.651657,8,33.36,732,5,5,0,573.21,1,0,
71.441444,8,33.39,2352,5,5,0,571.53,1,0,
71.531532,8.6,33.41,1019,5,5,0,615.17,1,0,
72.072075,6,33.44,2288,5,5,0,432.43,1,0,
71.501503,9,33.47,1984,5,5,0,643.51,1,0,
71.62162,6.4,33.5,2036,5,5,0,458.38,1,0,
71.531532,7.6,33.5,1982,5,5,0,543.64,1,0,
71.381386,6.4,33.52,1909,5,5,0,456.84,1,0,
71.561562,8.2,33.58,1254,5,5,0,586.8,1,0,
71.531532,7.4,33.61,1312,5,5,0,529.33,1,0,
71.471474,8.2,33.63,1722,5,5,0,586.07,1,0,
71.531532,8.4,33.66,800,5,5,0,600.86,1,0,
71.411415,7,33.66,2373,5,5,0,499.88,1,0,
71.531532,8.4,33.72,1983,5,5,0,600.86,1,0,
71.62162,6.2,33.72,1993,5,5,0,444.05,1,0,
72.042046,7.8,33.74,1949,5,5,0,561.93,1,0,
71.411415,5.6,33.74,1913,5,5,0,399.9,1,0,
71.561562,8.6,33.77,1220,5,5,0,615.43,1,0,
71.561562,7,33.8,731,5,5,0,500.93,1,0,
71.441444,9.4,33.85,1613,5,5,0,671.55,1,0,
71.531532,8.2,33.88,766,5,5,0,586.56,1,0,
71.29129,7.2,33.88,2304,5,5,0,513.3,1,0,
71.531532,8.2,33.91,1985,5,5,0,586.56,1,0,
71.471474,7,33.93,2018,5,5,0,500.3,1,0,
71.531532,8.2,33.96,1985,5,5,0,586.56,1,0,
71.471474,6.6,33.99,1921,5,5,0,471.71,1,0,
71.561562,8.8,34.02,1813,5,5,0,629.74,1,0,
71.531532,7,34.04,1400,5,5,0,500.72,1,0,
71.62162,7.6,34.07,1500,5,5,0,544.32,1,0,
71.681686,7.4,34.1,729,5,5,0,530.44,1,0,
71.501503,8.8,34.1,2301,5,5,0,629.21,1,0,
71.531532,8.2,34.13,812,5,5,0,586.56,1,0,
71.231232,6.8,34.15,2289,6,5,0,484.37,1,0,
71.531532,7.8,34.18,1982,5,5,0,557.95,1,0,
71.62162,6.8,34.21,1984,6,6,0,487.03,1,0,
71.471474,7.8,34.21,1983,5,5,0,557.48,1,0,
71.471474,6.4,34.24,1920,6,5,0,457.42,1,0,
71.561562,9,34.29,1188,5,5,0,644.05,1,0,
71.591591,6.6,34.29,738,6,5,0,472.5,1,0,
71.471474,9,34.29,1850,5,5,0,643.24,1,0,
71.531532,8,34.35,784,6,5,0,572.25,1,0,
71.471474,7.6,34.35,2307,5,5,0,543.18,1,0,
71.531532,8.4,34.4,1054,6,5,0,600.86,1,0,
71.471474,7.4,34.43,2097,5,5,0,528.89,1,0,
71.561562,8,34.46,1984,5,5,0,572.49,1,0,
71.501503,6.8,34.46,1974,5,5,0,486.21,1,0,
71.561562,8.8,34.48,1754,5,5,0,629.74,1,0,
71.561562,6.6,34.48,1798,5,5,0,472.31,1,0,
71.381386,11.8,34.54,1381,5,6,0,842.3,1,0,
71.531532,7.6,34.6,809,5,5,0,543.64,1,0,
71.471474,8,34.62,2222,5,5,0,571.77,1,0,
71.561562,7.2,34.62,1986,5,5,0,515.24,1,0,
71.531532,7,34.62,1944,5,5,0,500.72,1,0,
71.531532,7.8,34.68,1984,5,5,0,557.95,1,0,
71.441444,6.4,34.68,1933,5,5,0,457.23,1,0,
71.591591,9.6,34.71,1169,5,5,0,687.28,1,0,
71.501503,6.8,34.73,1393,5,5,0,486.21,1,0,
71.441444,10.2,34.76,1473,5,5,0,728.7,1,0,
71.531532,7.2,34.79,771,5,5,0,515.03,1,0,
71.771774,7.6,34.79,2170,5,5,0,545.47,1,0,
71.531532,7.6,34.82,1380,5,5,0,543.64,1,0,
71.501503,7.8,34.87,1937,5,5,0,557.71,1,0,
71.531532,7.8,34.87,1980,5,5,0,557.95,1,0,
71.561562,7.4,34.9,1939,5,5,0,529.56,1,0,
71.531532,9.8,34.96,1459,5,5,0,701.01,1,0,
71.501503,6.4,34.96,1922,5,5,0,457.61,1,0,
72.042046,7.4,34.96,1955,5,5,0,533.11,1,0,
71.531532,6.6,34.98,1797,5,5,0,472.11,1,0,
71.471474,10,35.01,1407,5,5,0,714.71,1,0,
71.531532,7.2,35.09,772,5,5,0,515.03,1,0,
71.29129,8.2,35.12,2239,5,5,0,584.59,1,0,
71.501503,7.4,35.12,2123,5,5,0,529.11,1,0,
71.501503,7.6,35.12,1931,5,5,0,543.41,1,0,
71.411415,7.6,35.15,1981,5,5,0,542.73,1,0,
71.471474,7,35.18,1942,5,5,0,500.3,1,0,
71.531532,8.8,35.21,1899,5,5,0,629.48,1,0,
71.531532,7,35.23,1795,5,5,0,500.72,1,0,
71.441444,11.4,35.29,1099,5,5,0,814.43,1,0,
71.531532,6.8,35.29,769,5,5,0,486.41,1,0,
71.501503,9,35.29,2128,5,5,0,643.51,1,0,
71.531532,7.4,35.35,1984,5,5,0,529.33,1,0,
71.441444,8.6,35.37,1953,6,5,0,614.4,1,0,
71.531532,7.8,35.4,1982,5,5,0,557.95,1,0,
71.501503,7.4,35.4,1931,6,5,0,529.11,1,0,
71.771774,8.6,35.43,1894,5,5,0,617.24,1,0,
71.29129,6.4,35.46,1925,6,6,0,456.26,1,0,
71.531532,8.8,35.51,1489,5,5,0,629.48,1,0,
71.531532,6.4,35.51,740,6,5,0,457.8,1,0,
71.501503,10,35.54,1616,5,5,0,715.02,1,0,
71.531532,7.2,35.57,1166,6,5,0,515.03,1,0,
71.441444,8.6,35.6,2237,5,5,0,614.4,1,0,
71.501503,7.4,35.63,2044,6,5,0,529.11,1,0,
71.501503,8,35.63,1966,5,5,0,572.01,1,0,
71.531532,7.8,35.63,1982,6,5,0,557.95,1,0,
71.29129,6.6,35.65,1923,5,5,0,470.52,1,0,
71.531532,9,35.71,1673,5,5,0,643.78,1,0,
71.501503,6.6,35.71,735,5,5,0,471.91,1,0,
71.501503,10.4,35.77,1389,5,5,0,743.62,1,0,
71.651657,6.4,35.77,738,5,5,0,458.57,1,0,
71.471474,10.2,35.79,2191,5,6,0,729.01,1,0,
71.501503,7,35.79,1983,5,5,0,500.51,1,0,
71.501503,9.4,35.82,2126,5,5,0,672.11,1,0,
71.561562,7.6,35.82,1982,5,5,0,543.87,1,0,
71.501503,7.4,35.88,1925,5,5,0,529.11,1,0,
71.531532,7.2,35.91,1983,5,5,0,515.03,1,0,
71.471474,7,35.93,1937,5,5,0,500.3,1,0,
71.591591,9.2,35.99,1050,5,5,0,658.64,1,0,
71.501503,6.8,35.99,1718,5,5,0,486.21,1,0,
71.471474,9.8,36.02,1500,5,5,0,700.42,1,0,
71.651657,6.6,36.05,750,5,5,0,472.9,1,0,
71.441444,9.8,36.05,2220,5,5,0,700.13,1,0,
71.561562,7.2,36.08,845,5,5,0,515.24,1,0,
71.411415,7.4,36.1,2221,5,5,0,528.44,1,0,
71.531532,7.6,36.13,1982,5,5,0,543.64,1,0,
71.471474,7.8,36.16,1938,5,5,0,557.48,1,0,
71.531532,10.4,36.19,865,5,5,0,743.93,1,0,
71.501503,6.4,36.19,743,5,5,0,457.61,1,0,
71.561562,8.6,36.22,1405,5,5,0,615.43,1,0,
71.531532,6.8,36.22,739,5,5,0,486.41,1,0,
71.471474,9.4,36.24,2228,5,5,0,671.83,1,0,
71.501503,7,36.27,1064,5,5,0,500.51,1,0,
71.831833,7.8,36.3,2218,5,5,0,560.29,1,0,
71.531532,7.4,36.33,1980,5,5,0,529.33,1,0,
71.531532,7.6,36.39,1915,5,5,0,543.64,1,0,
71.471474,8,36.39,1982,5,5,0,571.77,1,0,
71.471474,7.6,36.39,1925,5,5,0,543.18,1,0,
71.561562,8.6,36.44,1354,5,5,0,615.43,1,0,
71.62162,6,36.44,750,5,5,0,429.73,1,0,
71.441444,10.8,36.47,1018,5,5,0,771.57,1,0,
71.531532,6.8,36.47,1068,5,5,0,486.41,1,0,
71.501503,9.4,36.5,1867,5,5,0,672.11,1,0,
71.531532,7,36.53,1987,5,5,0,500.72,1,0,
71.771774,8,36.56,2187,6,5,0,574.17,1,0,
71.531532,7.2,36.56,2056,5,5,0,515.03,1,0,
71.381386,6.8,36.58,1944,6,5,0,485.39,1,0,
71.681686,7.4,36.61,1970,5,5,0,530.44,1,0,
71.471474,7.2,36.61,1913,6,5,0,514.59,1,0,
71.561562,8.6,36.67,1501,5,5,0,615.43,1,0,
71.561562,6.2,36.67,743,6,5,0,443.68,1,0,
71.471474,9.4,36.67,1614,5,5,0,671.83,1,0,
71.531532,6.8,36.7,823,6,5,0,486.41,1,0,
71.441444,8.4,36.76,2186,5,5,0,600.11,1,0,
71.531532,7.2,36.76,1982,6,5,0,515.03,1,0,
71.62162,7.6,36.78,1942,5,5,0,544.32,1,0,
71.501503,7.6,36.84,1981,5,5,0,543.41,1,0,
71.861862,6.4,36.84,1836,5,5,0,459.92,1,0,
71.921921,7,36.84,2154,5,5,0,503.45,1,0,
71.441444,6.6,36.87,1924,5,5,0,471.51,1,0,
71.441444,11,36.93,1144,5,5,0,785.86,1,0,
71.501503,6.6,36.95,1783,5,5,0,471.91,1,0,
71.471474,9,36.95,2193,5,5,0,643.24,1,0,
71.531532,7.2,36.98,1982,5,5,0,515.03,1,0,
71.441444,8.8,36.98,2093,5,5,0,628.68,1,0,
71.531532,7.4,36.98,1987,5,5,0,529.33,1,0,
71.501503,8,37.01,1899,5,5,0,572.01,1,0,
71.561562,7.2,37.07,1983,5,5,0,515.24,1,0,
71.741745,5.8,37.1,1910,5,5,0,416.1,1,0,
71.531532,8.2,37.1,1271,5,5,0,586.56,1,0,
71.32132,6.4,37.1,1930,5,5,0,456.46,1,0,
71.471474,10.2,37.16,1790,5,5,0,729.01,1,0,
71.561562,6.2,37.18,768,5,5,0,443.68,1,0,
71.441444,9.4,37.21,2236,5,5,0,671.55,1,0,
71.531532,7,37.21,1984,5,5,0,500.72,1,0,
71.861862,8.2,37.24,2162,5,5,0,589.27,1,0,
71.561562,9.2,37.24,877,5,5,0,658.37,1,0,
71.501503,7.2,37.24,1931,5,5,0,514.81,1,0,
71.531532,9.2,37.3,1450,5,5,0,658.09,1,0,
71.501503,6.2,37.3,736,5,5,0,443.31,1,0,
71.591591,8.4,37.33,1479,5,5,0,601.37,1,0,
71.531532,6.2,37.33,838,5,5,0,443.5,1,0,
71.501503,8.4,37.33,2221,5,5,0,600.61,1,0,
71.531532,6.8,37.36,1984,5,5,0,486.41,1,0,
71.441444,9,37.41,2088,5,5,0,642.97,1,0,
71.531532,7,37.44,1981,5,5,0,500.72,1,0,
71.651657,7.6,37.47,1910,5,5,0,544.55,1,0,
71.531532,6.8,37.47,2101,5,5,0,486.41,1,0,
71.32132,7,37.5,1929,5,5,0,499.25,1,0,
71.531532,8.6,37.53,1700,5,5,0,615.17,1,0,
71.531532,6.2,37.56,741,5,5,0,443.5,1,0,
71.501503,10.2,37.56,1182,5,5,0,729.32,1,0,
71.501503,6.8,37.59,776,5,5,0,486.21,1,0,
71.471474,9.4,37.59,2142,6,5,0,671.83,1,0,
71.531532,7,37.61,986,5,5,0,500.72,1,0,
71.62162,8.6,37.64,2153,6,5,0,615.95,1,0,
71.561562,7,37.64,2049,5,5,0,500.93,1,0,
71.501503,7.4,37.67,1932,6,6,0,529.11,1,0,
71.801804,7,37.73,1985,5,5,0,502.61,1,0,
71.501503,7,37.73,1626,6,5,0,500.51,1,0,
71.561562,8.2,37.79,1894,5,5,0,586.8,1,0,
71.471474,6.8,37.82,1275,6,5,0,486.01,1,0,
71.441444,9.2,37.82,1362,5,5,0,657.26,1,0,
71.561562,6.8,37.82,1981,6,5,0,486.62,1,0,
72.102104,8,37.85,2213,5,5,0,576.82,1,0,
71.561562,7,37.9,1983,6,5,0,500.93,1,0,
71.531532,8,37.9,1911,5,5,0,572.25,1,0,
71.501503,7,37.9,1985,5,5,0,500.51,1,0,
71.471474,7,37.93,1671,5,5,0,500.3,1,0,
71.62162,7.4,37.93,1915,5,5,0,530,1,0,
71.95195,6.2,37.96,1856,5,5,0,446.1,1,0,
71.651657,8.2,38.02,1423,5,5,0,587.54,1,0,
71.62162,6.4,38.02,753,5,5,0,458.38,1,0,
71.471474,9.6,38.02,2234,5,5,0,686.13,1,0,
71.561562,6.6,38.05,1984,5,5,0,472.31,1,0,
71.471474,9,38.05,2088,5,5,0,643.24,1,0,
71.441444,7.4,38.08,1962,5,5,0,528.67,1,0,
71.561562,7.6,38.08,1925,5,5,0,543.87,1,0,
71.891891,7,38.14,2131,5,5,0,503.24,1,0,
71.351357,5.8,38.17,1915,5,5,0,413.84,1,0,
71.531532,8,38.17,1847,5,5,0,572.25,1,0,
71.501503,6.6,38.19,1034,5,5,0,471.91,1,0,
71.471474,9.8,38.25,2195,5,5,0,700.42,1,0,
71.531532,6.4,38.25,860,5,5,0,457.8,1,0,
72.132133,8.4,38.25,2188,5,5,0,605.91,1,0,
71.531532,7,38.25,1981,5,5,0,500.72,1,0,
71.441444,8.2,38.31,2133,5,5,0,585.82,1,0,
71.531532,8.6,38.34,1771,5,5,0,615.17,1,0,
71.501503,7,38.34,1586,5,5,0,500.51,1,0,
71.531532,7.4,38.34,2059,5,5,0,529.33,1,0,
71.501503,6.6,38.37,739,5,5,0,471.91,1,0,
71.501503,8.4,38.4,1807,5,5,0,600.61,1,0,
71.62162,6,38.43,740,5,5,0,429.73,1,0,
71.471474,8.6,38.43,2255,5,5,0,614.65,1,0,
71.531532,6.4,38.46,1844,5,5,0,457.8,1,0,
71.471474,8.6,38.49,2021,5,5,0,614.65,1,0,
71.531532,7,38.51,1982,5,5,0,500.72,1,0,
71.501503,8.4,38.54,2118,5,5,0,600.61,1,0,
71.651657,7.2,38.54,1943,5,5,0,515.89,1,0,
71.471474,6.6,38.57,1937,5,5,0,471.71,1,0,
71.531532,8.2,38.6,1849,5,5,0,586.56,1,0,
71.471474,7,38.63,1711,5,5,0,500.3,1,0,
71.501503,9.4,38.63,1580,5,5,0,672.11,1,0,
71.501503,6.6,38.63,1831,5,5,0,471.91,1,0,
71.501503,9.4,38.69,2239,6,5,0,672.11,1,0,
71.531532,6.8,38.72,932,5,5,0,486.41,1,0,
71.441444,8.6,38.72,1903,6,6,0,614.4,1,0,
71.381386,7.2,38.72,1972,5,5,0,513.95,1,0,
71.471474,8.2,38.72,1906,6,5,0,586.07,1,0,
71.441444,6.8,38.78,1979,5,5,0,485.8,1,0,
71.531532,6.2,38.78,741,6,5,0,443.5,1,0,
71.561562,8.6,38.81,1391,5,5,0,615.43,1,0,
71.651657,5.8,38.84,770,6,5,0,415.58,1,0,
71.471474,10,38.84,2194,5,5,0,714.71,1,0,
71.531532,6.2,38.9,1986,6,5,0,443.5,1,0,
72.072075,8,38.93,2179,5,5,0,576.58,1,0,
71.531532,6.8,38.93,1979,5,5,0,486.41,1,0,
71.501503,7.4,38.95,1945,5,5,0,529.11,1,0,
71.411415,7,38.95,1978,5,5,0,499.88,1,0,
71.501503,6.2,38.98,729,5,5,0,443.31,1,0,
71.441444,11.2,39.01,906,5,5,0,800.14,1,0,
71.471474,6.8,39.01,1684,5,5,0,486.01,1,0,
71.501503,9,39.01,2226,5,5,0,643.51,1,0,
71.531532,6.4,39.07,746,5,5,0,457.8,1,0,
71.921921,8.6,39.07,2140,5,5,0,618.53,1,0,
71.531532,6.6,39.1,1982,5,5,0,472.11,1,0,
71.95195,8.2,39.13,2157,5,5,0,590.01,1,0,
71.531532,6.6,39.13,1982,5,5,0,472.11,1,0,
71.651657,7.8,39.16,1901,5,5,0,558.88,1,0,
71.411415,6.4,39.19,1982,5,5,0,457.03,1,0,
71.381386,6.6,39.22,1909,5,5,0,471.12,1,0,
71.62162,9,39.22,1291,5,5,0,644.59,1,0,
71.531532,6.2,39.22,745,5,5,0,443.5,1,0,
71.441444,8.6,39.25,2224,5,5,0,614.4,1,0,
71.501503,6.4,39.25,893,5,5,0,457.61,1,0,
71.501503,8.4,39.28,1909,5,5,0,600.61,1,0,
71.531532,6.6,39.31,1374,5,5,0,472.11,1,0,
71.471474,8.4,39.31,2121,5,5,0,600.36,1,0,
71.531532,8.6,39.34,1758,5,5,0,615.17,1,0,
71.471474,7.2,39.34,1807,5,5,0,514.59,1,0,
71.531532,7.4,39.4,1705,5,5,0,529.33,1,0,
71.501503,6.6,39.43,1403,5,5,0,471.91,1,0,
71.501503,9.4,39.43,1502,5,5,0,672.11,1,0,
71.561562,5.8,39.46,808,5,5,0,415.06,1,0,
71.411415,9.2,39.46,2238,5,5,0,656.99,1,0,
71.531532,6.4,39.49,1574,5,5,0,457.8,1,0,
71.62162,7.6,39.49,1928,5,5,0,544.32,1,0,
71.561562,6.6,39.52,2115,5,5,0,472.31,1,0,
71.531532,7.4,39.55,1902,5,5,0,529.33,1,0,
71.801804,6.8,39.58,2055,5,5,0,488.25,1,0,
71.501503,6.8,39.58,1531,5,5,0,486.21,1,0,
71.561562,8,39.61,1826,5,5,0,572.49,1,0,
71.591591,6,39.64,744,5,5,0,429.55,1,0,
71.471474,9.8,39.66,1896,6,5,0,700.42,1,0,
71.501503,6.8,39.66,960,5,5,0,486.21,1,0,
71.531532,8.6,39.69,1902,6,5,0,615.17,1,0,
71.561562,6.6,39.72,1984,5,5,0,472.31,1,0,
71.62162,7.8,39.75,1923,6,5,0,558.65,1,0,
71.501503,6.6,39.75,2171,5,5,0,471.91,1,0,
71.351357,6.8,39.78,1933,6,6,0,485.19,1,0,
71.561562,8,39.78,1489,5,5,0,572.49,1,0,
71.501503,6.6,39.78,774,6,5,0,471.91,1,0,
71.651657,7.4,39.78,1701,5,5,0,530.22,1,0,
